Location,Area_sqft,Bedroom,Bathroom,Price,Latitude,Longitude,Location_Label,Price_Zone,Price_Zone_Num,Distance_to_Center,Price_per_sqft,BedBath_Ratio,Price_per_Bedroom,Size_Category,Location_Cluster
"Rasdia Mouza, Uttara",770,2,2,6000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,7792.207792207792,0.6666666666666666,2000000.0,Small,1
"Dhaka Uddan, Mohammadpur",1260,3,3,6000000,23.7636465,90.34365679999999,mohammadpur,Medium,1,0.08316210223708037,4761.9047619047615,0.75,1500000.0,Medium,1
"South Thakur Para, Thakur Para",1438,3,3,5464000,24.9420309,89.5238107,thakur para,Low,0,1.4389522236506973,3799.721835883171,0.75,1366000.0,Medium,1
"North Bagichagaon, Bagichagaon",1500,3,3,5700000,23.4621154,91.1704016,bagichagaon,Low,0,0.834054764964351,3800.0,0.75,1425000.0,Medium,1
"Mohammadi Housing LTD., Mohammadpur",1070,3,3,7490000,23.7627707,90.35188,mohammadpur,Medium,1,0.07703128428430937,7000.0,0.75,1872500.0,Medium,1
"Shamsher Para, 4 No Chandgaon Ward",1636,3,3,8600000,22.3836415,91.84707449999999,4 no chandgaon ward,Low,0,2.0232049999128847,5256.723716381418,0.75,2150000.0,Large,1
"Bahaddarhat, 4 No Chandgaon Ward",1492,3,3,7500000,22.3702767,91.8434162,4 no chandgaon ward,Low,0,2.0300710026906263,5026.809651474531,0.75,1875000.0,Medium,1
"Abhoy Mitra Lane, 33 No. Firingee Bazaar Ward",1000,3,3,5000000,22.3278844,91.83792919999999,33 no. firingee bazaar ward,Low,0,2.0565515834367,5000.0,0.75,1250000.0,Medium,1
"North Bagichagaon, Bagichagaon",1390,3,3,5282000,23.4621154,91.1704016,bagichagaon,Low,0,0.834054764964351,3800.0,0.75,1320500.0,Medium,1
"North Bagichagaon, Bagichagaon",1470,3,3,5686000,23.4621154,91.1704016,bagichagaon,Low,0,0.834054764964351,3868.0272108843537,0.75,1421500.0,Medium,1
"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",1200,3,3,6000000,22.3299136,91.8378872,33 no. firingee bazaar ward,Low,0,2.055060233479498,5000.0,0.75,1500000.0,Medium,1
"North Bagichagaon, Bagichagaon",1390,3,3,5282000,23.4621154,91.1704016,bagichagaon,Low,0,0.834054764964351,3800.0,0.75,1320500.0,Medium,1
"Paikpara, Mirpur",1750,3,3,8500000,23.7881532,90.35953719999999,mirpur,Medium,1,0.05740678473909157,4857.142857142857,0.75,2125000.0,Large,1
"25 No. Rampur Ward, Double Mooring",1550,3,3,7750000,22.3402906,91.7940582,double mooring,Low,0,2.0173325695272974,5000.0,0.75,1937500.0,Large,1
"Sector 12, Uttara",925,2,2,6000000,23.8713904,90.380721,uttara,High,2,0.06886175871381538,6486.486486486487,0.6666666666666666,2000000.0,Medium,1
"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",1200,3,3,6000000,22.3299136,91.8378872,33 no. firingee bazaar ward,Low,0,2.055060233479498,5000.0,0.75,1500000.0,Medium,1
"North Bagichagaon, Bagichagaon",1450,3,3,5900000,23.4621154,91.1704016,bagichagaon,Low,0,0.834054764964351,4068.9655172413795,0.75,1475000.0,Medium,1
"Goran, Khilgaon",1375,4,4,6500000,23.7518923,90.4340251,khilgaon,Low,0,0.06224780597981129,4727.272727272727,0.8,1300000.0,Medium,1
"Shamsher Para, 4 No Chandgaon Ward",1465,3,3,7200000,22.3836415,91.84707449999999,4 no chandgaon ward,Low,0,2.0232049999128847,4914.675767918089,0.75,1800000.0,Medium,1
"Bash Bari Road, Mohammadpur",1800,4,4,14400000,23.7584785,90.3602214,mohammadpur,Medium,1,0.07361059624951859,8000.0,0.8,2880000.0,Large,0
"South Bagichagaon, Bagichagaon",1190,3,3,4879000,23.4605987,91.17264159999999,bagichagaon,Low,0,0.836723521404919,4100.0,0.75,1219750.0,Medium,1
"Mohara, 4 No Chandgaon Ward",1100,2,2,4500000,22.3873031,91.8525626,4 no chandgaon ward,Low,0,2.0245247514733884,4090.909090909091,0.6666666666666666,1500000.0,Medium,1
"Nazrul Avenue, Ashoktala",1350,3,3,5538000,23.4595074,91.1787721,ashoktala,Low,0,0.8427504846947198,4102.222222222223,0.75,1384500.0,Medium,1
"Matuail, Demra",1200,2,2,7000000,23.7060692,90.46203129999999,demra,Low,0,0.11540108036032326,5833.333333333333,0.6666666666666666,2333333.3333333335,Medium,1
"Baitul Aman Housing Society, Adabor",1340,3,3,14200000,23.7734642,90.3580005,adabor,Low,0,0.0657804808578444,10597.014925373134,0.75,3550000.0,Medium,0
"Middle Badda, Badda",900,2,2,6000000,23.7798106,90.42371209999999,badda,Low,0,0.0324856075635027,6666.666666666667,0.6666666666666666,2000000.0,Medium,1
"Ahmed Nagar, Mirpur",1400,3,3,8400000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,6000.0,0.75,2100000.0,Medium,1
"Sector 11, Uttara",1350,3,3,13500000,23.8773155,90.39013969999999,uttara,High,2,0.07064743630408771,10000.0,0.75,3375000.0,Medium,0
"Ashulia, Savar",1350,3,3,7800000,23.9003712,90.3272255,savar,Low,0,0.12403451704944458,5777.777777777777,0.75,1950000.0,Medium,1
"Rajabazar, Tejgaon",1265,3,3,13915000,23.7531346,90.3860187,tejgaon,Low,0,0.06300112861568664,11000.0,0.75,3478750.0,Medium,0
"West Mollartek, Dakshin Khan",1250,3,3,8000000,23.8588903,90.4081934,dakshin khan,Low,0,0.04878077549249974,6400.0,0.75,2000000.0,Medium,1
"Rasdia Mouza, Uttara",1498,3,3,11984000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,8000.0,0.75,2996000.0,Medium,1
"Block G, Banasree",1400,3,3,10500000,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,7500.0,0.75,2625000.0,Medium,1
"Baitul Aman Housing Society, Adabor",1210,3,3,7500000,23.7734642,90.3580005,adabor,Low,0,0.0657804808578444,6198.347107438017,0.75,1875000.0,Medium,1
"Block E, Aftab Nagar",1250,3,3,9500000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,7600.0,0.75,2375000.0,Medium,1
"Road No 14, Dhanmondi",1750,2,2,21000000,23.7543955,90.3754506,dhanmondi,High,2,0.06706691554417953,12000.0,0.6666666666666666,7000000.0,Large,0
"Block B, Bashundhara R-A",2119,3,3,19000000,23.8140104,90.4272477,bashundhara r-a,Medium,1,0.01520729178552254,8966.493629070315,0.75,4750000.0,Large,0
"Faydabad, Dakshin Khan",1250,3,3,7000000,23.8772544,90.41369619999999,dakshin khan,Low,0,0.06696508473674931,5600.0,0.75,1750000.0,Medium,1
"Sector 10, Uttara",1350,3,3,13000000,23.884012,90.3883735,uttara,High,2,0.07755995710577243,9629.62962962963,0.75,3250000.0,Medium,0
"Rasdia Mouza, Uttara",1300,3,3,15000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,11538.461538461539,0.75,3750000.0,Medium,0
"Rasdia Mouza, Uttara",1255,3,3,19452500,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,15500.0,0.75,4863125.0,Medium,0
"Monipuripara, Tejgaon",1250,4,4,9000000,23.7620595,90.3860187,tejgaon,Low,0,0.055030946656769636,7200.0,0.8,1800000.0,Medium,1
"Block F, Bashundhara R-A",1750,3,3,16000000,23.820682,90.43490919999999,bashundhara r-a,Medium,1,0.024697331204806904,9142.857142857143,0.75,4000000.0,Large,0
"Rasdia Mouza, Uttara",1250,3,3,7000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,5600.0,0.75,1750000.0,Medium,1
"Uttar Badda, Badda",1750,3,3,11000000,23.7820433,90.4231228,badda,Low,0,0.030187496993459986,6285.714285714285,0.75,2750000.0,Large,1
"Block F, Bashundhara R-A",1600,3,3,14500000,23.820682,90.43490919999999,bashundhara r-a,Medium,1,0.024697331204806904,9062.5,0.75,3625000.0,Large,0
"Section 1, Mirpur",1500,3,3,12500000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,8333.333333333334,0.75,3125000.0,Medium,1
"Block G, Bashundhara R-A",2090,4,4,21945000,23.8244052,90.43314099999999,bashundhara r-a,Medium,1,0.02500015096034202,10500.0,0.8,4389000.0,Large,0
"Block G, Banasree",1400,3,3,10500000,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,7500.0,0.75,2625000.0,Medium,1
"Block G, Banasree",1500,3,3,11250000,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,7500.0,0.75,2812500.0,Medium,1
"Block D, Bashundhara R-A",1650,3,3,15000000,23.8154814,90.43314099999999,bashundhara r-a,Medium,1,0.02128139532455245,9090.90909090909,0.75,3750000.0,Large,0
"West Rampura, Rampura",1260,3,3,7560000,23.7642132,90.4160527,rampura,Low,0,0.0462235309288474,6000.0,0.75,1890000.0,Medium,1
"Block G, Bashundhara R-A",2090,4,4,21945000,23.8244052,90.43314099999999,bashundhara r-a,Medium,1,0.02500015096034202,10500.0,0.8,4389000.0,Large,0
"Section 2, Mirpur",1133,3,3,5098500,23.8060072,90.3571841,mirpur,Medium,1,0.055482221698933715,4500.0,0.75,1274625.0,Medium,1
"Section 1, Mirpur",1000,2,2,6500000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,6500.0,0.6666666666666666,2166666.6666666665,Medium,1
"Pirerbag, Mirpur",1200,3,3,6500000,23.7911115,90.3665972,mirpur,Medium,1,0.049752040964059545,5416.666666666667,0.75,1625000.0,Medium,1
"North Bagichagaon, Bagichagaon",1450,3,3,5800000,23.4621154,91.1704016,bagichagaon,Low,0,0.834054764964351,4000.0,0.75,1450000.0,Medium,1
"South Thakur Para, Thakur Para",1050,2,2,4200000,24.9420309,89.5238107,thakur para,Low,0,1.4389522236506973,4000.0,0.6666666666666666,1400000.0,Medium,1
"Rasdia Mouza, Uttara",1500,3,3,6000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,4000.0,0.75,1500000.0,Medium,1
"Hill View R/A, Bayazid",1250,3,3,7000000,23.642191779381445,90.3844964658419,bayazid,Low,0,0.17042468062132454,5600.0,0.75,1750000.0,Medium,1
"Shahid Khawaja Nizamuddin Road, Jhautola",1500,3,3,6010000,23.4650474,91.17488,jhautola,Low,0,0.8369125535005271,4006.6666666666665,0.75,1502500.0,Medium,1
"West Bagichagoun, Bagichagaon",985,2,2,3940000,23.4619907,91.1727216,bagichagaon,Low,0,0.8362154325130953,4000.0,0.6666666666666666,1313333.3333333333,Medium,1
"Block H, Aftab Nagar",1348,3,3,11200000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,8308.605341246292,0.75,2800000.0,Medium,1
"South Thakur Para, Thakur Para",1050,2,2,4200000,24.9420309,89.5238107,thakur para,Low,0,1.4389522236506973,4000.0,0.6666666666666666,1400000.0,Medium,1
"North Bagichagaon, Bagichagaon",1375,3,3,5500000,23.4621154,91.1704016,bagichagaon,Low,0,0.834054764964351,4000.0,0.75,1375000.0,Medium,1
"Mogbari Choumohoni, Chotora",1445,3,3,5750000,23.4732064,91.17864850000001,chotora,Low,0,0.8370278485290878,3979.2387543252594,0.75,1437500.0,Medium,1
"Sector 12, Uttara",925,2,2,5500000,23.8713904,90.380721,uttara,High,2,0.06886175871381538,5945.945945945946,0.6666666666666666,1833333.3333333333,Medium,1
"North Bagichagaon, Bagichagaon",1380,3,3,5520000,23.4621154,91.1704016,bagichagaon,Low,0,0.834054764964351,4000.0,0.75,1380000.0,Medium,1
"Shahid Khawaja Nizamuddin Road, Jhautola",1500,3,3,6010000,23.4650474,91.17488,jhautola,Low,0,0.8369125535005271,4006.6666666666665,0.75,1502500.0,Medium,1
"Section 6, Mirpur",1100,3,3,8000000,23.8119402,90.3642437,mirpur,Medium,1,0.04828416661524933,7272.727272727273,0.75,2000000.0,Medium,1
"North Bagichagaon, Bagichagaon",1450,3,3,5800000,23.4621154,91.1704016,bagichagaon,Low,0,0.834054764964351,4000.0,0.75,1450000.0,Medium,1
"Rasdia Mouza, Uttara",1638,4,4,8000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,4884.004884004884,0.8,1600000.0,Large,1
"South Thakur Para, Thakur Para",1050,2,2,4200000,24.9420309,89.5238107,thakur para,Low,0,1.4389522236506973,4000.0,0.6666666666666666,1400000.0,Medium,1
"12 No. Sarai Para Ward, Double Mooring",1000,3,3,4000000,22.3537774,91.791756,double mooring,Low,0,2.005942471220649,4000.0,0.75,1000000.0,Medium,1
"Rasdia Mouza, Uttara",1350,3,3,6800000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,5037.037037037037,0.75,1700000.0,Medium,1
"Uttar Badda, Badda",1400,3,3,7000000,23.7820433,90.4231228,badda,Low,0,0.030187496993459986,5000.0,0.75,1750000.0,Medium,1
"Rasdia Mouza, Uttara",1180,3,3,6490000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,5500.0,0.75,1622500.0,Medium,1
"2nd Colony, Mirpur",750,2,2,2625000,23.7918946,90.3495377,mirpur,Medium,1,0.06559733203758741,3500.0,0.6666666666666666,875000.0,Small,1
"South Thakur Para, Thakur Para",1271,3,3,5084000,24.9420309,89.5238107,thakur para,Low,0,1.4389522236506973,4000.0,0.75,1271000.0,Medium,1
"Pallabi, Mirpur",1920,4,4,17500000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,9114.583333333334,0.8,3500000.0,Large,0
"South Thakur Para, Thakur Para",1020,2,2,4080000,24.9420309,89.5238107,thakur para,Low,0,1.4389522236506973,4000.0,0.6666666666666666,1360000.0,Medium,1
"Section 1, Mirpur",700,1,1,2000000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,2857.1428571428573,0.5,1000000.0,Small,1
"Shahid Khawaja Nizamuddin Road, Jhautola",1547,3,3,6188000,23.4650474,91.17488,jhautola,Low,0,0.8369125535005271,4000.0,0.75,1547000.0,Large,1
"Zakir Hossain By Lane, East Nasirabad",2250,3,3,12000000,22.3621734,91.817686,east nasirabad,Low,0,2.017825152044539,5333.333333333333,0.75,3000000.0,Large,1
"Block C, Bashundhara R-A",2050,4,4,21525000,23.8184723,90.4272477,bashundhara r-a,Medium,1,0.01686063885444435,10500.0,0.8,4305000.0,Large,0
"Darussalam, Mirpur",1150,3,3,5750000,23.7784999,90.35306659999999,mirpur,Medium,1,0.06740604865715305,5000.0,0.75,1437500.0,Medium,1
"Section 10, Mirpur",1350,3,3,10150000,23.8119234,90.3713045,mirpur,Medium,1,0.04122747442919648,7518.518518518518,0.75,2537500.0,Medium,1
"Block L, Bashundhara R-A",1760,3,3,18480000,23.8206417,90.4490575,bashundhara r-a,Medium,1,0.037992125041118804,10500.0,0.75,4620000.0,Large,0
"Rasdia Mouza, Uttara",1119,3,3,8952000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,8000.0,0.75,2238000.0,Medium,1
"Bazar Road, Dumni",963,2,2,2503800,23.8298728,90.4224142,dumni,Low,0,0.02194050732048329,2600.0,0.6666666666666666,834600.0,Medium,1
"Sector 3, Uttara",2300,4,4,32000000,23.8654003,90.3972052,uttara,High,2,0.057183686197461114,13913.04347826087,0.8,6400000.0,Large,0
"Bazar Road, Dumni",1046,2,2,2800000,23.8298728,90.4224142,dumni,Low,0,0.02194050732048329,2676.864244741874,0.6666666666666666,933333.3333333334,Medium,1
"Uttar Badda, Badda",1410,3,3,8500000,23.7820433,90.4231228,badda,Low,0,0.030187496993459986,6028.368794326241,0.75,2125000.0,Medium,1
"Pirerbag, Mirpur",935,2,2,6610000,23.7911115,90.3665972,mirpur,Medium,1,0.049752040964059545,7069.5187165775405,0.6666666666666666,2203333.3333333335,Medium,1
"North Khulshi, Khulshi",2800,5,5,25000000,22.3589004,91.8125895,khulshi,Low,0,2.0166336818793926,8928.57142857143,0.8333333333333334,4166666.6666666665,Large,0
"Rasdia Mouza, Uttara",3100,5,5,33000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,10645.161290322581,0.8333333333333334,5500000.0,Large,0
"Gulshan 1, Gulshan",2961,3,3,52500000,23.7820624,90.4160527,gulshan,High,2,0.028460213123763452,17730.49645390071,0.75,13125000.0,Large,3
"East Rampura, Rampura",950,2,2,7000000,23.7582378,90.42547979999999,rampura,Low,0,0.0536558279861572,7368.421052631579,0.6666666666666666,2333333.3333333335,Medium,1
"Block H, Banasree",1025,2,2,7500000,23.7619353,90.43314099999999,banasree,Low,0,0.05258512229794613,7317.073170731707,0.6666666666666666,2500000.0,Medium,1
"East Rampura, Rampura",950,2,2,6700000,23.7582378,90.42547979999999,rampura,Low,0,0.0536558279861572,7052.631578947368,0.6666666666666666,2233333.3333333335,Medium,1
"West Kazipara, Mirpur",850,2,2,4000000,23.797795,90.3707161,mirpur,Medium,1,0.0436150126012811,4705.882352941177,0.6666666666666666,1333333.3333333333,Medium,1
"Section 6, Mirpur",675,2,2,3000000,23.8119402,90.3642437,mirpur,Medium,1,0.04828416661524933,4444.444444444444,0.6666666666666666,1000000.0,Small,1
"Block I, Bashundhara R-A",1680,3,3,15000000,23.8206687,90.43962479999999,bashundhara r-a,Medium,1,0.02903902055389801,8928.57142857143,0.75,3750000.0,Large,0
"Block G, Bashundhara R-A",1500,4,4,12200000,23.8244052,90.43314099999999,bashundhara r-a,Medium,1,0.02500015096034202,8133.333333333333,0.8,2440000.0,Medium,1
"Bazar Road, Dumni",1248,3,3,3244800,23.8298728,90.4224142,dumni,Low,0,0.02194050732048329,2600.0,0.75,811200.0,Medium,1
"Section 2, Mirpur",1350,3,3,12000000,23.8060072,90.3571841,mirpur,Medium,1,0.055482221698933715,8888.888888888889,0.75,3000000.0,Medium,1
"Section 2, Mirpur",1120,3,3,5600000,23.8060072,90.3571841,mirpur,Medium,1,0.055482221698933715,5000.0,0.75,1400000.0,Medium,1
"Sector 13, Uttara",2258,5,5,28000000,23.8713728,90.38778479999999,uttara,High,2,0.06588420152722427,12400.354295837024,0.8333333333333334,4666666.666666667,Large,0
"Nalbhog Mouza, Turag",1380,3,3,9000000,23.8773447,90.37836659999999,turag,Low,0,0.0752335084496907,6521.739130434783,0.75,2250000.0,Medium,1
"Gawair, Dakshin Khan",900,2,2,3150000,23.8586601,90.4154636,dakshin khan,Low,0,0.04845082245916996,3500.0,0.6666666666666666,1050000.0,Medium,1
"Bazar Road, Dumni",951,2,2,2472600,23.8298728,90.4224142,dumni,Low,0,0.02194050732048329,2600.0,0.6666666666666666,824200.0,Medium,1
"Rasdia Mouza, Uttara",750,2,2,3500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,4666.666666666667,0.6666666666666666,1166666.6666666667,Small,1
"Baitul Aman Housing Society, Adabor",2000,4,4,14800000,23.7734642,90.3580005,adabor,Low,0,0.0657804808578444,7400.0,0.8,2960000.0,Large,0
"Section 10, Mirpur",1008,3,3,4838400,23.8119234,90.3713045,mirpur,Medium,1,0.04122747442919648,4800.0,0.75,1209600.0,Medium,1
"Block F, Bashundhara R-A",1800,3,3,16000000,23.820682,90.43490919999999,bashundhara r-a,Medium,1,0.024697331204806904,8888.888888888889,0.75,4000000.0,Large,0
"Section 12, Mirpur",680,2,2,4200000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,6176.470588235294,0.6666666666666666,1400000.0,Small,1
"Pallabi, Mirpur",1050,2,2,5000000,23.8223486,90.36542039999999,mirpur,Medium,1,0.048596887741092366,4761.9047619047615,0.6666666666666666,1666666.6666666667,Medium,1
"Moushair, Dakshin Khan",1055,2,2,5300000,23.8519373,90.4266584,dakshin khan,Low,0,0.04397868849624563,5023.696682464455,0.6666666666666666,1766666.6666666667,Medium,1
"Hemayetpur, Savar",900,2,2,2900000,23.798635,90.2680347,savar,Low,0,0.1449354860932547,3222.222222222222,0.6666666666666666,966666.6666666666,Medium,1
"Pirerbag, Mirpur",900,2,2,5000000,23.7911115,90.3665972,mirpur,Medium,1,0.049752040964059545,5555.555555555556,0.6666666666666666,1666666.6666666667,Medium,1
"Nasirabad Housing Society, Muradpur",1641,4,4,11000000,22.3650739,91.8276288,muradpur,Low,0,2.0226883103213584,6703.229737964656,0.8,2200000.0,Large,1
"Al-Madani Road, Sholokbahar",1644,3,3,9864000,22.3641045,91.8415125,sholokbahar,Low,0,2.0331153802419824,6000.0,0.75,2466000.0,Large,1
"Block H, Aftab Nagar",1725,3,3,14662500,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,8500.0,0.75,3665625.0,Large,0
"Section 12, Mirpur",1400,3,3,9100000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,6500.0,0.75,2275000.0,Medium,1
"Section 12, Mirpur",900,2,2,5850000,23.8253064,90.37248149999999,mirpur,Medium,1,0.042739588009363054,6500.0,0.6666666666666666,1950000.0,Medium,1
"Block H, Aftab Nagar",1600,3,3,14400000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,9000.0,0.75,3600000.0,Large,0
"18 No. East Bakalia Ward, Bakalia",1335,3,3,5340000,22.3516461,91.863153,bakalia,Low,0,2.0571984168752957,4000.0,0.75,1335000.0,Medium,1
"Block E, Aftab Nagar",1380,3,3,9500000,23.7641281,90.44669909999999,aftab nagar,Low,0,0.057458008931912594,6884.057971014493,0.75,2375000.0,Medium,1
"Ahmed Nagar, Mirpur",1250,3,3,5250000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,4200.0,0.75,1312500.0,Medium,1
"Sector 12, Uttara",1600,3,3,14000000,23.8713904,90.380721,uttara,High,2,0.06886175871381538,8750.0,0.75,3500000.0,Large,0
"Rasdia Mouza, Uttara",1150,2,2,6500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,5652.173913043478,0.6666666666666666,2166666.6666666665,Medium,1
"South Badda, Badda",850,2,2,5000000,23.7753515,90.42253360000001,badda,Low,0,0.036360291269604,5882.35294117647,0.6666666666666666,1666666.6666666667,Medium,1
"18 No. East Bakalia Ward, Bakalia",1275,3,3,5100000,22.3516461,91.863153,bakalia,Low,0,2.0571984168752957,4000.0,0.75,1275000.0,Medium,1
"Block C, Aftab Nagar",1550,4,4,15000000,23.7610623,90.43023939999999,aftab nagar,Low,0,0.05233581387205256,9677.41935483871,0.8,3000000.0,Large,0
"Block C, Banasree",1350,3,3,11300000,23.7610623,90.43023939999999,banasree,Low,0,0.05233581387205256,8370.37037037037,0.75,2825000.0,Medium,1
"Pirerbag, Mirpur",1250,3,3,7000000,23.7911115,90.3665972,mirpur,Medium,1,0.049752040964059545,5600.0,0.75,1750000.0,Medium,1
"Radio Colony, Savar",1050,2,2,3360000,23.8578761,90.2640617,savar,Low,0,0.1558762784970769,3200.0,0.6666666666666666,1120000.0,Medium,1
"Rasdia Mouza, Uttara",3474,4,4,45000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,12953.36787564767,0.8,9000000.0,Large,3
"West Shewrapara, Mirpur",1180,2,2,6600000,23.7881199,90.3736584,mirpur,Medium,1,0.044728366017213576,5593.220338983051,0.6666666666666666,2200000.0,Medium,1
"Section 6, Mirpur",1375,3,3,12100000,23.8119402,90.3642437,mirpur,Medium,1,0.04828416661524933,8800.0,0.75,3025000.0,Medium,1
"Chandrima Model Town, Mohammadpur",1200,3,3,6600000,23.75969,90.3398058,mohammadpur,Medium,1,0.0885766267908209,5500.0,0.75,1650000.0,Medium,1
"East Shewrapara, Mirpur",950,2,2,4275000,23.7933187,90.376601,mirpur,Medium,1,0.03971275299812494,4500.0,0.6666666666666666,1425000.0,Medium,1
"2nd Colony, Mirpur",1375,3,3,7000000,23.7918946,90.3495377,mirpur,Medium,1,0.06559733203758741,5090.909090909091,0.75,1750000.0,Medium,1
"East Kazipara, Mirpur",1350,3,3,6575000,23.8000133,90.3760125,mirpur,Medium,1,0.03790981209580841,4870.37037037037,0.75,1643750.0,Medium,1
"Rupnagar R/A, Mirpur",860,2,2,4500000,23.8085164,90.3558058,mirpur,Medium,1,0.05672224909680062,5232.558139534884,0.6666666666666666,1500000.0,Medium,1
"Sector 5, Uttara",1350,3,3,8500000,23.8646732,90.39072840000001,uttara,High,2,0.05857002172441795,6296.2962962962965,0.75,2125000.0,Medium,1
"Pirerbag, Mirpur",1020,2,2,6000000,23.7911115,90.3665972,mirpur,Medium,1,0.049752040964059545,5882.35294117647,0.6666666666666666,2000000.0,Medium,1
"Nasirabad, 15 No. Bagmoniram Ward",1520,4,4,15500000,22.3608208,91.82330069999999,15 no. bagmoniram ward,Low,0,2.0227082257095623,10197.368421052632,0.8,3100000.0,Large,0
"Block E, Bashundhara R-A",1851,4,4,13882500,23.8110194,90.43314099999999,bashundhara r-a,Medium,1,0.020653532805791394,7500.0,0.8,2776500.0,Large,0
"Block D, Bashundhara R-A",1500,3,3,11500000,23.8154814,90.43314099999999,bashundhara r-a,Medium,1,0.02128139532455245,7666.666666666667,0.75,2875000.0,Medium,1
"Ashkona, Dakshin Khan",1000,2,2,7000000,23.853447,90.4184093,dakshin khan,Low,0,0.04354978111873562,7000.0,0.6666666666666666,2333333.3333333335,Medium,1
"Ahmed Nagar, Mirpur",1050,2,2,5500000,23.793741,90.35503039999999,mirpur,Medium,1,0.05980765339954874,5238.0952380952385,0.6666666666666666,1833333.3333333333,Medium,1
"West Monipur, Mirpur",1050,2,2,4725000,23.7957442,90.3635789,mirpur,Medium,1,0.0510406243971419,4500.0,0.6666666666666666,1575000.0,Medium,1
"Rasdia Mouza, Uttara",725,2,2,4800000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,6620.689655172414,0.6666666666666666,1600000.0,Small,1
"Rasdia Mouza, Uttara",1250,3,3,6000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,4800.0,0.75,1500000.0,Medium,1
"Block J, Bashundhara R-A",1700,4,4,15000000,23.8228913,90.4425723,bashundhara r-a,Medium,1,0.03260190275091242,8823.529411764706,0.8,3000000.0,Large,0
"Section 10, Mirpur",1465,3,3,8800000,23.8119234,90.3713045,mirpur,Medium,1,0.04122747442919648,6006.825938566553,0.75,2200000.0,Medium,1
"Rasdia Mouza, Uttara",1600,3,3,6500000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,4062.5,0.75,1625000.0,Large,1
"Middle Paikpara, Mirpur",1000,2,2,3800000,23.7903857,90.35894890000002,mirpur,Medium,1,0.057134049880064604,3800.0,0.6666666666666666,1266666.6666666667,Medium,1
"North Ibrahimpur, Ibrahimpur",1245,3,3,5353500,26.1480418,82.9488114,ibrahimpur,Low,0,7.821232910560659,4300.0,0.75,1338375.0,Medium,1
"Zakir Hossain Road, Khulshi",2000,4,4,13000000,22.3616445,91.8125827,khulshi,Low,0,2.014654889681987,6500.0,0.8,2600000.0,Large,0
"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",1100,3,3,5500000,22.3489855,91.81598819999999,lal khan bazaar,Low,0,2.0261340516978352,5000.0,0.75,1375000.0,Medium,1
"Shahjadpur, Badda",1475,3,3,15550000,23.7917066,90.4248906,badda,Low,0,0.02234371258139737,10542.372881355932,0.75,3887500.0,Medium,0
"Section 6, Mirpur",650,2,2,3500000,23.8119402,90.3642437,mirpur,Medium,1,0.04828416661524933,5384.615384615385,0.6666666666666666,1166666.6666666667,Small,1
"Sector 6, Uttara",3218,4,4,27500000,23.8713307,90.4042719,uttara,High,2,0.06158285453029869,8545.680546923555,0.8,5500000.0,Large,0
"Section 1, Mirpur",1090,3,3,7085000,23.8015639,90.3489496,mirpur,Medium,1,0.06414805362105391,6500.0,0.75,1771250.0,Medium,1
"Rasdia Mouza, Uttara",1000,3,3,16000000,23.8899605,90.3883735,uttara,High,2,0.0832339069280038,16000.0,0.75,4000000.0,Medium,0
